"Source","ProjectName","McCC","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NATTR","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","DD","DDD","nbugs","bug"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2,0,6,0.142857,0.166667,5,3,1,6,0.166667,5,1,1,0,0,1,25,34,1,3,1,3,6,0,6,3,6,4,0,6,3,25,34,1,3,1,3,6,0,6,3,6,4,0,6,3,2,0.08,0,"clean"
"GitHub","broadleaf-3.0.10",18,0.33414,6,62,6,0.233083,0.271028,31,29,1,2,2,30,2,0,0,2,15,0,0.036036,4,0,0,13,0.036036,4,2,2,0,0,1,107,133,6,5,6,5,13,0,12,5,13,41,0,12,5,107,133,6,5,6,5,13,0,12,5,13,41,0,12,5,27,0.252336448598131,1,"bug"
"GitHub","broadleaf-3.0.10",4,0,0,0,0,0,0,0,0,0,1,1,16,10,1,0,6,19,0.0714286,0.0288462,3,3,1,13,0.0288462,3,1,2,0,0,2,101,121,7,7,7,7,13,0,13,6,13,15,0,13,6,101,121,7,7,7,7,13,0,13,6,13,15,0,13,6,14,0.138613861386139,0,"clean"
"GitHub","broadleaf-3.0.10",9,0.335079,1,7,1,0.242424,0.301887,16,16,1,2,2,16,1,4,3,0,8,0.125,0.19697,13,12,1,7,0.19697,13,1,1,0,0,1,53,66,7,3,7,3,8,3,7,1,8,25,3,7,1,53,66,7,3,7,3,8,3,7,1,8,25,3,7,1,16,0.30188679245283,1,"bug"
"GitHub","broadleaf-3.0.10",20,0.0877323,10,74,10,0.0833333,0.0922619,33,31,1,2,2,56,20,5,1,11,48,0,0.00320513,1,0,0,38,0.00296736,1,1,2,0,0,2,311,367,15,20,15,20,37,0,37,14,37,72,0,37,14,336,396,24,20,24,20,37,9,37,14,37,72,9,37,14,46,0.136904761904762,1,"bug"
"GitHub","broadleaf-3.0.10",27,0.329706,18,197,19,0.234848,0.27027,62,60,1,2,2,52,7,0,0,6,32,0,0,0,0,0,27,0,0,1,1,0,0,1,222,264,13,12,13,12,26,0,26,12,26,69,0,26,12,222,264,13,12,13,12,26,0,26,12,26,69,0,26,12,49,0.220720720720721,1,"bug"
"GitHub","broadleaf-3.0.10",14,0.0588235,6,35,6,0.059633,0.0679887,26,24,1,2,2,66,7,0,0,4,57,0,0,0,0,0,54,0,0,1,1,0,0,1,353,436,26,25,26,25,53,0,53,25,53,86,0,53,25,353,436,26,25,26,25,53,0,53,25,53,86,0,53,25,63,0.178470254957507,1,"bug"
"GitHub","broadleaf-3.0.10",12,0.509165,3,34,7,0.388889,0.392157,49,40,1,2,2,22,10,0,0,6,17,0.0833333,0.0377358,4,4,1,11,0.0377358,4,1,1,0,0,1,102,126,1,1,1,1,11,0,11,0,11,63,0,11,0,102,126,1,1,1,1,11,0,11,0,11,63,0,11,0,41,0.401960784313726,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,16,1,0,1,0,2,0,2,0,2,2,0,2,0,12,16,1,0,1,0,2,0,2,0,2,2,0,2,0,0,0,0,"clean"
"GitHub","broadleaf-3.0.10",7,0,0,0,0,0,0,0,0,1,3,3,12,12,0,0,7,13,0.285714,0.188679,10,6,2,5,0.188679,10,1,1,0,0,1,43,59,1,1,1,1,6,0,6,1,6,21,0,6,1,43,59,1,1,1,1,6,0,6,1,6,21,0,6,1,22,0.511627906976744,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,6,7,0.5,0.368421,7,7,1,1,0.368421,7,1,1,0,0,1,12,22,0,0,0,0,1,0,1,0,1,6,0,1,0,12,22,0,0,0,0,1,0,1,0,1,6,0,1,0,2,0.166666666666667,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,0,12,0,0,0,0,0,13,0,0,1,1,0,0,1,56,70,8,8,8,8,12,0,12,3,12,16,0,12,3,56,70,8,8,8,8,12,0,12,3,12,16,0,12,3,16,0.285714285714286,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,9,7,0,0,11,20,0,0,0,0,0,10,0,0,1,1,0,0,1,34,45,1,0,1,0,9,0,9,0,9,11,0,9,0,34,45,1,0,1,0,9,0,9,0,9,11,0,9,0,7,0.205882352941176,0,"clean"
"GitHub","broadleaf-3.0.10",27,0.575316,1,24,8,0.622568,0.658009,160,152,1,3,3,40,14,0,0,38,52,0,0,0,0,0,12,0,0,1,1,0,0,1,231,257,2,1,2,1,14,0,11,1,14,147,0,11,1,231,257,2,1,2,1,14,0,11,1,14,147,0,11,1,124,0.536796536796537,0,"clean"
"GitHub","broadleaf-3.0.10",11,0,0,0,0,0,0,0,0,1,4,2,18,8,0,0,10,18,0.166667,0.128571,9,9,1,5,0.128571,9,1,1,0,0,1,61,73,1,0,1,0,8,0,5,0,8,34,0,5,0,61,73,1,0,1,0,8,0,5,0,8,34,0,5,0,27,0.442622950819672,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,4,8,0,0,0,0,0,5,0,0,1,1,0,0,1,15,21,2,0,1,0,4,0,4,0,8,4,0,8,0,15,21,2,0,1,0,4,0,4,0,8,4,0,8,0,4,0.266666666666667,0,"clean"
"GitHub","broadleaf-3.0.10",8,0.281046,1,4,4,0.235294,0.235294,44,32,1,2,2,25,13,4,6,32,50,0.111111,0.139241,22,8,1,8,0.139241,22,1,1,4,4,1,136,187,1,9,1,9,18,0,8,0,27,79,0,17,0,136,187,1,9,1,9,18,0,8,0,27,79,0,17,0,84,0.617647058823529,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,9,0,0,10,6,0,0,5,15,0.0909091,0.307692,20,20,1,10,0.307692,20,2,2,0,0,1,45,56,2,9,1,0,10,0,10,1,28,12,0,18,1,45,56,2,9,1,0,10,0,10,1,28,12,0,18,1,4,0.0888888888888889,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,9,0,0,9,6,0,0,1,10,0,0,0,0,0,10,0,0,2,2,0,0,1,38,48,1,9,0,0,9,0,9,0,27,9,0,17,0,38,48,1,9,0,0,9,0,9,0,27,9,0,17,0,0,0,0,"clean"
"GitHub","broadleaf-3.0.10",13,0,0,0,0,0,0,0,0,6,4,1,23,9,0,0,18,29,0.1,0.116667,14,14,1,9,0.116667,14,2,2,0,0,1,106,122,1,9,0,0,11,0,9,0,29,63,0,17,0,106,122,1,9,0,0,11,0,9,0,29,63,0,17,0,40,0.377358490566038,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,12,16,1,2,1,2,3,0,3,0,3,3,0,3,0,12,16,1,2,1,2,3,0,3,0,3,3,0,3,0,4,0.333333333333333,0,"clean"
"GitHub","broadleaf-3.0.10",9,0.243346,1,7,1,0.2,0.246154,16,16,1,2,2,16,1,1,1,0,8,0,0.0298507,2,1,0,8,0.0298507,2,1,1,0,0,1,65,80,19,3,19,3,8,15,7,1,8,25,15,7,1,65,80,19,3,19,3,8,15,7,1,8,25,15,7,1,16,0.246153846153846,1,"bug"
"GitHub","broadleaf-3.0.10",9,0.274678,1,7,1,0.219178,0.266667,16,16,1,2,2,16,1,24,12,0,8,0.125,0.104478,7,6,1,7,0.104478,7,1,1,0,0,1,60,73,14,3,14,3,8,10,7,1,8,25,10,7,1,60,73,14,3,14,3,8,10,7,1,8,25,10,7,1,16,0.266666666666667,1,"bug"
"GitHub","broadleaf-3.0.10",9,0.345946,1,7,1,0.246154,0.307692,16,16,1,2,2,16,1,3,2,0,8,0.125,0.118644,7,6,1,7,0.118644,7,1,1,0,0,1,52,65,6,3,6,3,8,2,7,1,8,25,2,7,1,52,65,6,3,6,3,8,2,7,1,8,25,2,7,1,16,0.307692307692308,1,"bug"
"GitHub","broadleaf-3.0.10",9,0.289593,1,7,1,0.225352,0.275862,16,16,1,2,2,16,1,5,4,0,8,0.125,0.107692,7,6,1,7,0.107692,7,1,1,0,0,1,58,71,12,3,12,3,8,8,7,1,8,25,8,7,1,58,71,12,3,12,3,8,8,7,1,8,25,8,7,1,16,0.275862068965517,1,"bug"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,35,44,5,5,5,5,7,0,7,0,7,14,0,7,0,35,44,5,5,5,5,7,0,7,0,7,14,0,7,0,14,0.4,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,1,1,4,4,0,0,4,7,0.25,0.26087,6,6,1,3,0.26087,6,2,2,0,0,1,17,29,8,8,1,1,3,0,3,1,18,6,0,18,8,17,29,8,8,1,1,3,0,3,1,18,6,0,18,8,3,0.176470588235294,0,"clean"
"GitHub","broadleaf-3.0.10",9,0.289593,1,7,1,0.225352,0.275862,16,16,1,2,2,16,1,3,1,0,8,0.125,0.107692,7,6,1,7,0.107692,7,1,1,0,0,1,58,71,12,3,12,3,8,8,7,1,8,25,8,7,1,58,71,12,3,12,3,8,8,7,1,8,25,8,7,1,16,0.275862068965517,1,"bug"
"GitHub","broadleaf-3.0.10",22,0,0,0,0,0,0,0,0,1,12,6,28,15,0,0,33,40,0.125,0.0342466,5,3,1,7,0.0342466,5,2,2,0,0,1,141,158,13,10,6,3,7,3,7,3,22,87,3,22,10,141,158,13,10,6,3,7,3,7,3,22,87,3,22,10,79,0.560283687943262,0,"clean"
"GitHub","broadleaf-3.0.10",6,0,0,0,0,0,0,0,0,1,2,2,8,12,0,0,13,16,0,0,0,0,0,4,0,0,1,1,0,0,1,36,44,3,1,3,1,3,0,3,1,3,19,0,3,1,36,44,3,1,3,1,3,0,3,1,3,19,0,3,1,12,0.333333333333333,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,0,6,0,0,0,0,0,7,0,0,1,1,0,0,1,29,37,4,4,4,4,6,0,6,0,6,11,0,6,0,29,37,4,4,4,4,6,0,6,0,6,11,0,6,0,11,0.379310344827586,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,2,0,4,0,0,0,0,0,5,0,0,1,1,0,0,1,18,25,3,1,3,1,4,1,4,1,4,5,1,4,1,18,25,3,1,3,1,4,1,4,1,4,5,1,4,1,4,0.222222222222222,0,"clean"
"GitHub","broadleaf-3.0.10",2,0.96,1,2,1,0.75,0.833333,12,10,1,1,1,2,5,0,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,1,12,16,0,0,0,0,1,0,1,0,1,5,0,1,0,12,16,0,0,0,0,1,0,1,0,1,5,0,1,0,3,0.25,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,2,0,4,0,0,0,0,0,5,0,0,1,1,0,0,1,18,25,3,1,3,1,4,1,4,1,4,5,1,4,1,18,25,3,1,3,1,4,1,4,1,4,5,1,4,1,4,0.222222222222222,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,2,1,1,5,4,0,0,1,5,0.2,0.105263,4,4,1,4,0.105263,4,1,1,0,0,1,34,40,2,0,2,0,4,0,4,0,4,11,0,4,0,34,40,2,0,2,0,4,0,4,0,4,11,0,4,0,5,0.147058823529412,0,"clean"
"GitHub","broadleaf-3.0.10",30,0.530903,15,211,15,0.308989,0.353333,55,53,1,2,2,46,1,4,1,0,17,0,0,0,0,0,18,0,0,1,1,0,0,1,150,178,8,7,8,7,17,0,17,7,17,64,0,17,7,150,178,8,7,8,7,17,0,17,7,17,64,0,17,7,43,0.286666666666667,1,"bug"
"GitHub","broadleaf-3.0.10",9,0,0,0,0,0,0,0,0,1,3,3,12,8,0,0,12,16,0,0.0847458,5,0,0,5,0.0847458,5,1,1,0,0,1,54,71,3,1,3,1,4,0,4,1,4,24,0,4,1,54,71,3,1,3,1,4,0,4,1,4,24,0,4,1,15,0.277777777777778,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,1,1,2,6,0,0,4,5,0,0,0,0,0,2,0,0,1,1,0,0,1,14,18,1,0,1,0,1,0,1,0,1,5,0,1,0,14,18,1,0,1,0,1,0,1,0,1,5,0,1,0,3,0.214285714285714,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,6,0.25,0.181818,4,4,1,3,0.181818,4,1,1,0,0,1,18,23,1,0,1,0,3,0,3,0,3,3,0,3,0,18,23,1,0,1,0,3,0,3,0,3,3,0,3,0,5,0.277777777777778,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,4,0.25,0.210526,4,4,1,3,0.210526,4,1,1,0,0,1,15,20,1,1,1,1,3,0,3,1,3,4,0,3,1,15,20,1,1,1,1,3,0,3,1,3,4,0,3,1,4,0.266666666666667,0,"clean"
"GitHub","broadleaf-3.0.10",31,0.687151,2,30,5,0.59854,0.673469,82,66,1,4,4,35,8,0,0,7,12,0.333333,0.147826,17,11,2,4,0.147826,17,1,1,0,0,1,98,137,3,0,3,0,5,0,5,2,5,50,0,5,2,98,137,3,0,3,0,5,0,5,2,5,50,0,5,2,49,0.5,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,3,0.25,0.35,7,7,1,3,0.35,7,1,1,0,0,1,13,18,1,1,1,1,3,0,3,1,3,3,0,3,1,13,18,1,1,1,1,3,0,3,1,3,3,0,3,1,3,0.230769230769231,0,"clean"
"GitHub","broadleaf-3.0.10",35,0,0,0,0,0,0,0,0,1,8,8,38,22,1,1,34,38,0.25,0.224852,38,19,1,3,0.224852,38,1,1,0,0,1,131,187,1,0,1,0,4,0,3,0,4,91,0,3,0,131,187,1,0,1,0,4,0,3,0,4,91,0,3,0,98,0.748091603053435,0,"clean"
"GitHub","broadleaf-3.0.10",4,0,0,0,0,0,0,0,0,1,2,2,6,7,1,1,6,9,0.25,0.184211,7,7,1,3,0.184211,7,1,1,0,0,1,31,39,0,0,0,0,3,0,3,0,3,16,0,3,0,31,39,0,0,0,0,3,0,3,0,3,16,0,3,0,14,0.451612903225806,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,2,2,8,6,0,2,0.333333,0.4375,7,7,1,2,0.4375,7,0,0,0,0,0,9,12,1,1,1,1,2,0,2,1,2,2,0,2,1,9,12,1,1,1,1,2,0,2,1,2,2,0,2,1,2,0.222222222222222,0,"clean"
"GitHub","broadleaf-3.0.10",12,0,0,0,0,0,0,0,0,1,2,2,23,12,0,0,24,36,0.166667,0.0520833,5,5,2,10,0.0520833,5,1,1,0,0,1,91,112,7,4,7,4,12,1,11,4,12,42,1,11,4,91,112,7,4,7,4,12,1,11,4,12,42,1,11,4,30,0.32967032967033,0,"clean"
"GitHub","broadleaf-3.0.10",46,0.596367,5,50,11,0.324324,0.465116,120,120,1,6,6,78,14,0,0,29,62,0.28125,0.222892,74,73,9,23,0.222892,74,1,1,0,0,1,258,370,13,12,13,12,33,1,31,12,33,128,1,31,12,258,370,13,12,13,12,33,1,31,12,33,128,1,31,12,93,0.36046511627907,0,"clean"
"GitHub","broadleaf-3.0.10",59,0,0,0,0,0,0,0,0,1,7,6,66,20,0,0,44,52,0.333333,0.162455,45,31,1,2,0.162455,45,2,2,0,0,1,232,308,11,7,4,0,8,0,2,0,23,153,0,17,7,232,308,11,7,4,0,8,0,2,0,23,153,0,17,7,122,0.525862068965517,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,1,1,4,4,0,0,4,7,0,0,0,0,0,4,0,0,2,2,0,0,1,17,23,8,8,1,1,3,0,3,1,18,6,0,18,8,17,23,8,8,1,1,3,0,3,1,18,6,0,18,8,3,0.176470588235294,0,"clean"
"GitHub","broadleaf-3.0.10",12,0,0,0,0,0,0,0,0,1,6,6,13,14,0,0,22,24,0.5,0.173913,12,11,1,1,0.173913,12,2,2,0,0,1,57,78,9,7,2,0,2,0,1,0,17,36,0,16,7,57,78,9,7,2,0,2,0,1,0,17,36,0,16,7,24,0.421052631578947,0,"clean"
"GitHub","broadleaf-3.0.10",3,0,0,0,0,0,0,0,0,1,2,2,3,9,0,0,11,12,0.5,0.304348,7,7,1,1,0.304348,7,2,2,0,0,1,16,20,7,7,0,0,1,0,1,0,16,9,0,16,7,16,20,7,7,0,0,1,0,1,0,16,9,0,16,7,4,0.25,0,"clean"
"GitHub","broadleaf-3.0.10",4,0,0,0,0,0,0,0,0,1,3,3,5,8,0,0,9,11,0.333333,0.361111,13,8,1,2,0.361111,13,2,2,0,0,1,23,34,8,7,1,0,2,0,2,1,17,11,0,17,8,23,34,8,7,1,0,2,0,2,1,17,11,0,17,8,7,0.304347826086957,0,"clean"
"GitHub","broadleaf-3.0.10",30,0,0,0,0,0,0,0,0,3,4,4,45,9,1,6,34,50,0.285714,0.236287,56,51,2,5,0.236287,56,2,2,0,0,1,181,269,8,10,1,3,16,0,6,0,31,111,0,21,7,181,269,8,10,1,3,16,0,6,0,31,111,0,21,7,79,0.43646408839779,1,"bug"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,4,5,0,0,0,0,0,2,0,0,2,2,0,0,1,12,16,8,7,1,0,1,0,1,0,16,5,0,16,7,12,16,8,7,1,0,1,0,1,0,16,5,0,16,7,5,0.416666666666667,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,4,2,14,19,0,4,0,0,0,0,0,5,0,0,1,1,0,0,1,18,24,3,1,3,1,4,1,4,1,4,5,1,4,1,18,24,3,1,3,1,4,1,4,1,4,5,1,4,1,4,0.222222222222222,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,8,11,0,0,0,0,1,0,1,0,1,3,0,1,0,8,11,0,0,0,0,1,0,1,0,1,3,0,1,0,2,0.25,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,1,1,3,8,0,0,9,11,0.333333,0.366667,11,6,1,2,0.366667,11,2,2,0,0,1,19,30,8,7,1,0,2,0,2,1,17,9,0,17,8,19,30,8,7,1,0,2,0,2,1,17,9,0,17,8,6,0.315789473684211,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,3,4,0,0,0,0,0,2,0,0,2,2,0,0,1,11,15,8,7,1,0,1,0,1,0,16,4,0,16,7,11,15,8,7,1,0,1,0,1,0,16,4,0,16,7,3,0.272727272727273,0,"clean"
"GitHub","broadleaf-3.0.10",3,0,0,0,0,0,0,0,0,1,2,1,5,6,0,0,4,7,0.25,0.12,3,3,1,3,0.12,3,2,2,0,0,1,22,30,9,7,2,0,3,0,3,2,18,9,0,18,9,22,30,9,7,2,0,3,0,3,2,18,9,0,18,9,10,0.454545454545455,0,"clean"
"GitHub","broadleaf-3.0.10",13,0.256619,1,8,2,0.270833,0.285714,26,20,1,4,4,14,10,1,0,30,32,0.5,0.156627,13,8,1,1,0.156627,13,2,2,0,0,1,70,96,7,7,0,0,2,0,1,1,17,51,0,16,8,70,96,7,7,0,0,2,0,1,1,17,51,0,16,8,32,0.457142857142857,0,"clean"
"GitHub","broadleaf-3.0.10",9,0.30622,1,7,1,0.225352,0.275862,16,16,1,2,2,16,1,8,12,0,8,0.125,0.121212,8,7,1,7,0.121212,8,1,1,0,0,1,58,71,9,3,9,3,8,5,7,1,8,25,5,7,1,58,71,9,3,9,3,8,5,7,1,8,25,5,7,1,16,0.275862068965517,1,"bug"
"GitHub","broadleaf-3.0.10",5,0.42132,2,10,5,0.387931,0.387097,45,36,2,1,1,14,9,0,0,11,21,0,0.03125,3,0,0,11,0.03125,3,1,2,0,0,2,93,116,3,1,2,0,10,0,10,0,13,49,0,13,1,93,116,3,1,2,0,10,0,10,0,13,49,0,13,1,24,0.258064516129032,0,"clean"
"GitHub","broadleaf-3.0.10",2,0.381356,1,2,1,0.307692,0.354839,12,11,2,1,1,6,6,0,0,2,7,0,0.03125,1,0,0,6,0.03125,1,1,1,0,0,1,31,39,2,0,2,0,5,0,5,0,5,11,0,5,0,31,39,2,0,2,0,5,0,5,0,5,11,0,5,0,4,0.129032258064516,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,11,0,0,1,1,0,0,1,68,85,5,5,5,5,10,0,10,5,10,10,0,10,5,68,85,5,5,5,5,10,0,10,5,10,10,0,10,5,10,0.147058823529412,0,"clean"
"GitHub","broadleaf-3.0.10",7,0,0,0,0,0,0,0,0,1,2,2,20,4,1,0,3,17,0.0666667,0.03125,3,3,1,14,0.03125,3,1,1,0,0,1,93,118,6,8,6,8,14,0,14,5,14,19,0,14,5,93,118,6,8,6,8,14,0,14,5,14,19,0,14,5,19,0.204301075268817,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,0,0,14,6,2,1,2,15,0,0,0,0,0,14,0,0,1,1,0,0,1,99,123,10,8,10,8,13,0,13,1,13,21,0,13,1,99,123,10,8,10,8,13,0,13,1,13,21,0,13,1,17,0.171717171717172,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,0,0,0,0,0,9,0,0,1,1,0,0,1,59,72,4,4,4,4,8,0,8,4,8,8,0,8,4,59,72,4,4,4,4,8,0,8,4,8,8,0,8,4,8,0.135593220338983,0,"clean"
"GitHub","broadleaf-3.0.10",12,0,0,0,0,0,0,0,0,2,2,2,20,12,0,0,25,34,0,0.00909091,1,0,0,10,0.00909091,1,1,1,0,0,1,109,143,2,0,2,0,9,0,9,0,9,56,0,9,0,109,143,2,0,2,0,9,0,9,0,9,56,0,9,0,75,0.688073394495413,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,4,0,0,0,0,0,4,0,0,1,1,0,0,1,38,51,2,0,2,0,3,0,3,0,3,19,0,3,0,38,51,2,0,2,0,3,0,3,0,3,19,0,3,0,6,0.157894736842105,0,"clean"
"GitHub","broadleaf-3.0.10",4,0,0,0,0,0,0,0,0,1,3,1,6,6,0,0,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,47,61,2,0,2,0,3,0,3,0,3,27,0,3,0,47,61,2,0,2,0,3,0,3,0,3,27,0,3,0,18,0.382978723404255,0,"clean"
"GitHub","broadleaf-3.0.10",3,0,0,0,0,0,0,0,0,1,1,1,7,2,0,0,0,5,0.166667,0.0666667,3,3,1,5,0.0666667,3,1,1,0,0,1,42,52,1,0,1,0,5,0,5,0,5,16,0,5,0,42,52,1,0,1,0,5,0,5,0,5,16,0,5,0,6,0.142857142857143,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,0,0.0576923,3,3,0,7,0.0576923,3,1,1,0,0,1,49,63,4,3,4,3,6,0,6,3,6,6,0,6,3,49,63,4,3,4,3,6,0,6,3,6,6,0,6,3,6,0.122448979591837,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0.0461538,3,3,0,9,0.0461538,3,1,1,0,0,1,62,79,5,4,5,4,8,0,8,4,8,8,0,8,4,62,79,5,4,5,4,8,0,8,4,8,8,0,8,4,8,0.129032258064516,0,"clean"
"GitHub","broadleaf-3.0.10",9,0.315271,1,7,1,0.235294,0.290909,16,16,1,2,2,16,1,3,5,0,8,0.125,0.0983607,6,5,1,7,0.0983607,6,1,1,0,0,1,55,68,9,3,9,3,8,5,7,1,8,25,5,7,1,55,68,9,3,9,3,8,5,7,1,8,25,5,7,1,16,0.290909090909091,1,"bug"
"GitHub","broadleaf-3.0.10",9,0.0557432,1,4,1,0.0555556,0.0699301,10,10,1,1,1,28,4,1,0,7,27,0,0.0402685,6,6,0,21,0.0402685,6,1,1,0,0,1,143,180,9,10,9,10,20,0,20,9,20,33,0,20,9,143,180,9,10,9,10,20,0,20,9,20,33,0,20,9,23,0.160839160839161,1,"bug"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,8,0,19,10,0,8,0.111111,0.128205,5,5,1,8,0.128205,5,0,0,0,0,0,34,45,8,4,8,4,8,4,8,4,8,8,4,8,4,34,45,8,4,8,4,8,4,8,4,8,8,4,8,4,8,0.235294117647059,0,"clean"
"GitHub","broadleaf-3.0.10",5,0,0,0,0,0,0,0,0,0,0,0,17,2,8,10,0,13,0.0714286,0.0980392,5,5,1,13,0.0980392,5,0,0,0,0,0,46,62,5,8,5,8,13,0,13,5,13,13,0,13,5,46,62,5,8,5,8,13,0,13,5,13,13,0,13,5,19,0.41304347826087,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,6,0.142857,0.0576923,3,3,1,6,0.0576923,3,1,1,0,0,1,49,59,4,3,4,3,6,0,6,3,6,6,0,6,3,49,59,4,3,4,3,6,0,6,3,6,6,0,6,3,6,0.122448979591837,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,2,0,0,8,2,15,11,0,8,0.111111,0.0909091,3,3,1,8,0.0909091,3,0,0,0,0,0,30,40,4,2,4,2,8,0,8,4,8,8,0,8,4,30,40,4,2,4,2,8,0,8,4,8,8,0,8,4,8,0.266666666666667,0,"clean"
"GitHub","broadleaf-3.0.10",5,0.0537459,1,4,1,0.0595238,0.0729927,10,10,1,1,1,23,5,1,0,2,21,0,0,0,0,0,20,0,0,1,1,0,0,1,137,168,10,9,10,9,19,0,19,9,19,26,0,19,9,137,168,10,9,10,9,19,0,19,9,19,26,0,19,9,22,0.160583941605839,1,"bug"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,8,0,0,0,0,0,9,0,0,1,1,0,0,1,66,80,5,4,5,4,8,0,8,4,8,8,0,8,4,66,80,5,4,5,4,8,0,8,4,8,8,0,8,4,8,0.121212121212121,0,"clean"
"GitHub","broadleaf-3.0.10",2,0,0,0,0,0,0,0,0,1,1,1,14,1,9,8,0,13,0.0714286,0.0555556,3,3,1,13,0.0555556,3,0,0,0,0,0,51,72,6,6,6,6,13,0,13,6,13,16,0,13,6,51,72,6,6,6,6,13,0,13,6,13,16,0,13,6,15,0.294117647058824,0,"clean"
"GitHub","broadleaf-3.0.10",1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,6,0.714286,0.258621,15,15,5,2,0.258621,15,1,1,0,0,1,43,59,3,3,3,3,6,0,6,3,6,6,0,6,3,43,59,3,3,3,3,6,0,6,3,6,6,0,6,3,6,0.13953488372093,0,"clean"
